TIME,V(GND),V(Y),V(NET1),V(VDD)
3.97847847e-07,-2.03740539e+01,-1.85740126e+01,-2.03740539e+01,-1.85740539e+01
3.98682649e-07,-2.10517466e+01,-1.92517861e+01,-2.10517466e+01,-1.92517466e+01
3.99682649e-07,-2.19322402e+01,-2.01322024e+01,-2.19322402e+01,-2.01322402e+01
4.00682649e-07,-2.28469450e+01,-2.10469817e+01,-2.28469450e+01,-2.10469450e+01
4.01000000e-07,-2.31389345e+01,-2.13389026e+01,-2.31389345e+01,-2.13389345e+01
4.01100000e-07,-2.31435203e+01,-2.13311686e+01,-2.29635203e+01,-2.13435203e+01
4.01172409e-07,-2.31436366e+01,-2.13287823e+01,-2.28333010e+01,-2.13436366e+01
4.01317226e-07,-2.31355245e+01,-2.13298451e+01,-2.25645179e+01,-2.13355245e+01
4.01335328e-07,-2.31307363e+01,-2.13347705e+01,-2.25271458e+01,-2.13307363e+01
4.01347000e-07,-2.31254682e+01,-2.13389594e+01,-2.25008679e+01,-2.13254682e+01
4.01370345e-07,-2.31135724e+01,-2.13581886e+01,-2.24469523e+01,-2.13135724e+01
4.01417033e-07,-2.30835061e+01,-2.14905542e+01,-2.23328465e+01,-2.12835061e+01
4.01440318e-07,-2.30345465e+01,-2.16540071e+01,-2.22419740e+01,-2.12345465e+01
4.01445446e-07,-2.30369870e+01,-2.17261915e+01,-2.22351838e+01,-2.12369870e+01
4.01450574e-07,-2.30465792e+01,-2.18114379e+01,-2.22355454e+01,-2.12465792e+01
4.01460831e-07,-2.30771338e+01,-2.20156952e+01,-2.22476387e+01,-2.12771338e+01
4.01481343e-07,-2.31469497e+01,-2.25068394e+01,-2.22805321e+01,-2.13469497e+01
4.01501856e-07,-2.32253008e+01,-2.29997463e+01,-2.23219605e+01,-2.14253008e+01
4.01522368e-07,-2.32779097e+01,-2.31995107e+01,-2.23376469e+01,-2.14779097e+01
4.01539042e-07,-2.33194591e+01,-2.32530687e+01,-2.23491841e+01,-2.15194591e+01
4.01559703e-07,-2.33632725e+01,-2.33133925e+01,-2.23558075e+01,-2.15632725e+01
4.01580364e-07,-2.34078608e+01,-2.33697439e+01,-2.23632059e+01,-2.16078608e+01
4.01621686e-07,-2.34985951e+01,-2.34743918e+01,-2.23795603e+01,-2.16985951e+01
4.01704330e-07,-2.36797109e+01,-2.36700974e+01,-2.24119163e+01,-2.18797109e+01
4.01869619e-07,-2.40394368e+01,-2.40380705e+01,-2.24741226e+01,-2.22394368e+01
4.02000000e-07,-2.43227752e+01,-2.43219783e+01,-2.25227752e+01,-2.25227752e+01
4.02033058e-07,-2.43223908e+01,-2.43223642e+01,-2.25223908e+01,-2.25223908e+01
4.02099173e-07,-2.43218915e+01,-2.43218890e+01,-2.25218915e+01,-2.25218915e+01
4.02231404e-07,-2.43230167e+01,-2.43230149e+01,-2.25230167e+01,-2.25230167e+01
4.02495866e-07,-2.43294964e+01,-2.43294940e+01,-2.25294964e+01,-2.25294964e+01
4.03024790e-07,-2.43509119e+01,-2.43509102e+01,-2.25509119e+01,-2.25509119e+01
4.04024790e-07,-2.44065170e+01,-2.44065145e+01,-2.26065170e+01,-2.26065170e+01
4.05024790e-07,-2.44696792e+01,-2.44696774e+01,-2.26696792e+01,-2.26696792e+01
4.06000000e-07,-2.45348701e+01,-2.45348676e+01,-2.27348701e+01,-2.27348701e+01
4.06100000e-07,-2.45346115e+01,-2.45354255e+01,-2.29146115e+01,-2.27346115e+01
4.06173889e-07,-2.45359347e+01,-2.45362164e+01,-2.30489342e+01,-2.27359347e+01
4.06321666e-07,-2.45437767e+01,-2.45366531e+01,-2.33227753e+01,-2.27437767e+01
4.06395554e-07,-2.45463117e+01,-2.45257973e+01,-2.34583098e+01,-2.27463117e+01
4.06469443e-07,-2.45692690e+01,-2.45159855e+01,-2.36142666e+01,-2.27692690e+01
4.06543332e-07,-2.46012025e+01,-2.43339106e+01,-2.37791996e+01,-2.28012025e+01
4.06551151e-07,-2.45998120e+01,-2.42630472e+01,-2.37918830e+01,-2.27998120e+01
4.06558969e-07,-2.45895306e+01,-2.41701386e+01,-2.37956754e+01,-2.27895306e+01
4.06574607e-07,-2.45546240e+01,-2.39059416e+01,-2.37889166e+01,-2.27546240e+01
4.06590245e-07,-2.44888143e+01,-2.35457876e+01,-2.37512547e+01,-2.26888143e+01
4.06605882e-07,-2.43331127e+01,-2.30796490e+01,-2.36237007e+01,-2.25331127e+01
4.06621520e-07,-2.41165487e+01,-2.26442435e+01,-2.34352845e+01,-2.23165487e+01
4.06637158e-07,-2.39552930e+01,-2.23750890e+01,-2.33021766e+01,-2.21552930e+01
4.06651231e-07,-2.38182667e+01,-2.21748573e+01,-2.31904832e+01,-2.20182667e+01
4.06665305e-07,-2.36845878e+01,-2.19957435e+01,-2.30821373e+01,-2.18845878e+01
4.06693453e-07,-2.34236007e+01,-2.16799588e+01,-2.28718160e+01,-2.16236007e+01
4.06749748e-07,-2.29135173e+01,-2.11343096e+01,-2.24630645e+01,-2.11135173e+01
4.06862339e-07,-2.19120967e+01,-2.01272798e+01,-2.16643076e+01,-2.01120967e+01
4.06974930e-07,-2.08932193e+01,-1.91056963e+01,-2.08480939e+01,-1.90932193e+01
4.07000000e-07,-2.06659286e+01,-1.88782250e+01,-2.06659286e+01,-1.88659286e+01
4.07011259e-07,-2.06679385e+01,-1.88739763e+01,-2.06679385e+01,-1.88679385e+01
4.07033777e-07,-2.06673531e+01,-1.88693207e+01,-2.06673531e+01,-1.88673531e+01
4.07056295e-07,-2.06639177e+01,-1.88638815e+01,-2.06639177e+01,-1.88639177e+01
4.07101332e-07,-2.06514858e+01,-1.88515011e+01,-2.06514858e+01,-1.88514858e+01
4.07191405e-07,-2.06259416e+01,-1.88259318e+01,-2.06259416e+01,-1.88259416e+01
4.07281477e-07,-2.06000505e+01,-1.88000572e+01,-2.06000505e+01,-1.88000505e+01
4.07461623e-07,-2.05475599e+01,-1.87475546e+01,-2.05475599e+01,-1.87475599e+01
4.07821914e-07,-2.04410845e+01,-1.86410894e+01,-2.04410845e+01,-1.86410845e+01
4.08542496e-07,-2.02252960e+01,-1.84252915e+01,-2.02252960e+01,-1.84252960e+01
4.09542496e-07,-1.99232556e+01,-1.81232600e+01,-1.99232556e+01,-1.81232556e+01
4.10542496e-07,-1.96199598e+01,-1.78199556e+01,-1.96199598e+01,-1.78199598e+01
4.11000000e-07,-1.94810769e+01,-1.76810809e+01,-1.94810769e+01,-1.76810769e+01
4.11067340e-07,-1.94829922e+01,-1.76715625e+01,-1.93617799e+01,-1.76829922e+01
4.11127678e-07,-1.94721108e+01,-1.76583782e+01,-1.92422897e+01,-1.76721108e+01
4.11188017e-07,-1.94561709e+01,-1.76405447e+01,-1.91177410e+01,-1.76561709e+01
4.11308693e-07,-1.94049320e+01,-1.75954777e+01,-1.88492844e+01,-1.76049320e+01
4.11329264e-07,-1.93920413e+01,-1.75919028e+01,-1.87993666e+01,-1.75920413e+01
4.11370405e-07,-1.93535702e+01,-1.75984041e+01,-1.86868413e+01,-1.75535702e+01
4.11390976e-07,-1.93265278e+01,-1.76280172e+01,-1.86227717e+01,-1.75265278e+01
4.11411546e-07,-1.92969078e+01,-1.76762800e+01,-1.85561245e+01,-1.74969078e+01
4.11413037e-07,-1.92889404e+01,-1.76758372e+01,-1.85454735e+01,-1.74889404e+01
4.11416019e-07,-1.92612440e+01,-1.76639524e+01,-1.85124097e+01,-1.74612440e+01
4.11421983e-07,-1.91480719e+01,-1.75867842e+01,-1.83885028e+01,-1.73480719e+01
4.11427947e-07,-1.90057079e+01,-1.74882411e+01,-1.82354039e+01,-1.72057079e+01
4.11439874e-07,-1.87045684e+01,-1.73108887e+01,-1.79127950e+01,-1.69045684e+01
4.11450609e-07,-1.84165125e+01,-1.71765289e+01,-1.76054164e+01,-1.66165125e+01
4.11461344e-07,-1.81333088e+01,-1.70776556e+01,-1.73028901e+01,-1.63333088e+01
4.11472079e-07,-1.78552009e+01,-1.70137149e+01,-1.70054595e+01,-1.60552009e+01
4.11482813e-07,-1.75768912e+01,-1.69709427e+01,-1.67078272e+01,-1.57768912e+01
4.11504283e-07,-1.69911820e+01,-1.67959760e+01,-1.60834727e+01,-1.51911820e+01
4.11522782e-07,-1.65174368e+01,-1.64395107e+01,-1.55764290e+01,-1.47174368e+01
4.11538961e-07,-1.61149176e+01,-1.60485195e+01,-1.51447875e+01,-1.43149176e+01
4.11551088e-07,-1.58156813e+01,-1.57600144e+01,-1.48237226e+01,-1.40156813e+01
4.11563215e-07,-1.55182330e+01,-1.54711520e+01,-1.45044457e+01,-1.37182330e+01
4.11587469e-07,-1.49256962e+01,-1.48903137e+01,-1.38682518e+01,-1.31256962e+01
4.11635977e-07,-1.37445447e+01,-1.37240190e+01,-1.25997860e+01,-1.19445447e+01
4.11732993e-07,-1.13898742e+01,-1.13828541e+01,-1.00704869e+01,-9.58987418e+00
4.11927025e-07,-6.70052491e+00,-6.69975162e+00,-5.03188041e+00,-4.90052491e+00
4.12000000e-07,-4.93825758e+00,-4.93726529e+00,-3.13825758e+00,-3.13825758e+00
4.12019403e-07,-4.93801702e+00,-4.93796399e+00,-3.13801702e+00,-3.13801702e+00
4.12058210e-07,-4.93814082e+00,-4.93813735e+00,-3.13814082e+00,-3.13814082e+00
4.12097016e-07,-4.93905688e+00,-4.93905600e+00,-3.13905688e+00,-3.13905688e+00
4.12174629e-07,-4.94245526e+00,-4.94245201e+00,-3.14245526e+00,-3.14245526e+00
4.12329854e-07,-4.95238164e+00,-4.95238065e+00,-3.15238164e+00,-3.15238164e+00
4.12640305e-07,-4.97847818e+00,-4.97847497e+00,-3.17847818e+00,-3.17847818e+00
4.13261207e-07,-5.04315971e+00,-5.04315871e+00,-3.24315971e+00,-3.24315971e+00
4.14261207e-07,-5.16353913e+00,-5.16353593e+00,-3.36353913e+00,-3.36353913e+00
4.15261207e-07,-5.29201530e+00,-5.29201429e+00,-3.49201530e+00,-3.49201530e+00
4.16000000e-07,-5.38914019e+00,-5.38913700e+00,-3.58914019e+00,-3.58914019e+00
4.16034681e-07,-5.39125497e+00,-5.39208054e+00,-3.65368146e+00,-3.59125497e+00
4.16062494e-07,-5.39433921e+00,-5.39520051e+00,-3.70682767e+00,-3.59433921e+00
4.16090306e-07,-5.39816202e+00,-5.39903259e+00,-3.76071246e+00,-3.59816202e+00
4.16145930e-07,-5.40777647e+00,-5.40843541e+00,-3.87045086e+00,-3.60777647e+00
4.16257179e-07,-5.43194620e+00,-5.42975581e+00,-4.09486848e+00,-3.63194620e+00
4.16336167e-07,-5.44683499e+00,-5.43754170e+00,-4.25193635e+00,-3.64683499e+00
4.16415156e-07,-5.46037467e+00,-5.43460277e+00,-4.40765512e+00,-3.66037467e+00
4.16494144e-07,-5.48518542e+00,-5.40666347e+00,-4.57464495e+00,-3.68518542e+00
4.16513891e-07,-5.50585578e+00,-5.39462900e+00,-4.63086009e+00,-3.70585578e+00
4.16518828e-07,-5.51288072e+00,-5.39093511e+00,-4.64677122e+00,-3.71288072e+00
4.16528702e-07,-5.53170572e+00,-5.38140653e+00,-4.68336861e+00,-3.73170572e+00
4.16537164e-07,-5.55043594e+00,-5.35857005e+00,-4.71733137e+00,-3.75043594e+00
4.16544780e-07,-5.57629754e+00,-5.32850736e+00,-4.75690226e+00,-3.77629754e+00
4.16551502e-07,-5.61142724e+00,-5.29795455e+00,-4.80413062e+00,-3.81142724e+00
4.16557090e-07,-5.64777745e+00,-5.26836599e+00,-4.85053926e+00,-3.84777745e+00
4.16562119e-07,-5.68279533e+00,-5.23547112e+00,-4.89460972e+00,-3.88279533e+00
4.16567148e-07,-5.71898554e+00,-5.19926159e+00,-4.93985252e+00,-3.91898554e+00
4.16569663e-07,-5.74263098e+00,-5.18282042e+00,-4.96802425e+00,-3.94263098e+00
4.16572178e-07,-5.76799641e+00,-5.16712866e+00,-4.99791598e+00,-3.96799641e+00
4.16577207e-07,-5.83108351e+00,-5.14292255e+00,-5.07005566e+00,-4.03108351e+00
4.16582236e-07,-5.89988356e+00,-5.11822097e+00,-5.14790829e+00,-4.09988356e+00
4.16592294e-07,-6.04753266e+00,-5.06544779e+00,-5.31366257e+00,-4.24753266e+00
4.16612411e-07,-6.37002091e+00,-5.01224668e+00,-5.67236116e+00,-4.57002091e+00
4.16616843e-07,-6.46673171e+00,-5.05000321e+00,-5.77704918e+00,-4.66673171e+00
4.16620548e-07,-6.55141701e+00,-5.09451376e+00,-5.86840319e+00,-4.75141701e+00
4.16624253e-07,-6.63619228e+00,-5.14589649e+00,-5.95984716e+00,-4.83619228e+00
4.16627958e-07,-6.72031646e+00,-5.20087435e+00,-6.05064004e+00,-4.92031646e+00
4.16635367e-07,-6.88747429e+00,-5.32014162e+00,-6.23113527e+00,-5.08747429e+00
4.16650187e-07,-7.21937551e+00,-5.58133338e+00,-6.58971130e+00,-5.41937551e+00
4.16679825e-07,-7.87818428e+00,-6.15606694e+00,-7.30186968e+00,-6.07818428e+00
4.16709464e-07,-8.53030036e+00,-6.77036102e+00,-8.00733537e+00,-6.73030036e+00
4.16739103e-07,-9.17902720e+00,-7.40445169e+00,-8.70941183e+00,-7.37902720e+00
4.16798380e-07,-1.04395364e+01,-8.65660815e+00,-1.00766202e+01,-8.63953637e+00
4.16848234e-07,-1.14892295e+01,-9.70477819e+00,-1.12160511e+01,-9.68922949e+00
4.16947943e-07,-1.35701671e+01,-1.17831213e+01,-1.34764641e+01,-1.17701671e+01
4.17000000e-07,-1.46541640e+01,-1.28664835e+01,-1.46541640e+01,-1.28541640e+01
4.17009971e-07,-1.46566851e+01,-1.28631079e+01,-1.46566851e+01,-1.28566851e+01
4.17029913e-07,-1.46606621e+01,-1.28629301e+01,-1.46606621e+01,-1.28606621e+01
4.17049854e-07,-1.46616872e+01,-1.28617881e+01,-1.46616872e+01,-1.28616872e+01
4.17089738e-07,-1.46567939e+01,-1.28567617e+01,-1.46567939e+01,-1.28567939e+01
4.17169505e-07,-1.46358752e+01,-1.28358963e+01,-1.46358752e+01,-1.28358752e+01
4.17329038e-07,-1.45713678e+01,-1.27713515e+01,-1.45713678e+01,-1.27713678e+01
4.17648106e-07,-1.43966460e+01,-1.25966606e+01,-1.43966460e+01,-1.25966460e+01
4.18286241e-07,-1.39556629e+01,-1.21556492e+01,-1.39556629e+01,-1.21556629e+01
4.19286241e-07,-1.31520435e+01,-1.13520568e+01,-1.31520435e+01,-1.13520435e+01
4.20286241e-07,-1.22921433e+01,-1.04921306e+01,-1.22921433e+01,-1.04921433e+01
4.21000000e-07,-1.16640411e+01,-9.86405327e+00,-1.16640411e+01,-9.86404115e+00
4.21012898e-07,-1.16677196e+01,-9.86033054e+00,-1.16445028e+01,-9.86771962e+00
4.21038695e-07,-1.16620115e+01,-9.85076734e+00,-1.15923612e+01,-9.86201149e+00
4.21061911e-07,-1.16547509e+01,-9.84232440e+00,-1.15433104e+01,-9.85475092e+00
4.21085128e-07,-1.16475253e+01,-9.83434331e+00,-1.14942946e+01,-9.84752529e+00
4.21131562e-07,-1.16329522e+01,-9.81891975e+00,-1.13961412e+01,-9.83295223e+00
4.21224429e-07,-1.16033645e+01,-9.78690438e+00,-1.11993928e+01,-9.80336454e+00
4.21248555e-07,-1.15950754e+01,-9.77827284e+00,-1.11476761e+01,-9.79507538e+00
4.21296808e-07,-1.15801905e+01,-9.76625881e+00,-1.10459360e+01,-9.78019046e+00
4.21345061e-07,-1.15271138e+01,-9.73793139e+00,-1.09060043e+01,-9.72711381e+00
4.21393314e-07,-1.14761273e+01,-9.78049893e+00,-1.07681626e+01,-9.67612730e+00
4.21436741e-07,-1.14042501e+01,-9.96536444e+00,-1.06181158e+01,-9.60425011e+00
4.21440666e-07,-1.13892928e+01,-9.99939066e+00,-1.05960942e+01,-9.58929279e+00
4.21444591e-07,-1.13820437e+01,-1.00459879e+01,-1.05817808e+01,-9.58204371e+00
4.21448515e-07,-1.13785419e+01,-1.01005335e+01,-1.05712147e+01,-9.57854194e+00
4.21456364e-07,-1.13751715e+01,-1.02256197e+01,-1.05537156e+01,-9.57517153e+00
4.21464214e-07,-1.13688771e+01,-1.03642429e+01,-1.05332925e+01,-9.56887708e+00
4.21472063e-07,-1.13557437e+01,-1.05114089e+01,-1.05060305e+01,-9.55574367e+00
4.21479912e-07,-1.13447927e+01,-1.06722809e+01,-1.04809508e+01,-9.54479266e+00
4.21487761e-07,-1.13371605e+01,-1.08416427e+01,-1.04591901e+01,-9.53716053e+00
4.21497356e-07,-1.13272408e+01,-1.10305606e+01,-1.04319995e+01,-9.52724078e+00
4.21506951e-07,-1.13391393e+01,-1.11826582e+01,-1.04266273e+01,-9.53913932e+00
4.21516546e-07,-1.13805247e+01,-1.12823124e+01,-1.04507419e+01,-9.58052465e+00
4.21526141e-07,-1.14353687e+01,-1.13563641e+01,-1.04883152e+01,-9.63536870e+00
4.21539614e-07,-1.15103154e+01,-1.14453781e+01,-1.05390111e+01,-9.71031541e+00
4.21553086e-07,-1.15810493e+01,-1.15274595e+01,-1.05854942e+01,-9.78104928e+00
4.21580031e-07,-1.17130290e+01,-1.16744713e+01,-1.06689724e+01,-9.91302896e+00
4.21607957e-07,-1.18483585e+01,-1.18201896e+01,-1.07540366e+01,-1.00483585e+01
4.21635882e-07,-1.19828926e+01,-1.19623855e+01,-1.08383055e+01,-1.01828926e+01
4.21691732e-07,-1.22533408e+01,-1.22420857e+01,-1.10082232e+01,-1.04533408e+01
4.21803433e-07,-1.27960664e+01,-1.27932233e+01,-1.13498878e+01,-1.09960664e+01
4.22000000e-07,-1.37580131e+01,-1.37572799e+01,-1.19580131e+01,-1.19580131e+01
4.22022340e-07,-1.37577133e+01,-1.37576784e+01,-1.19577133e+01,-1.19577133e+01
4.22067020e-07,-1.37564091e+01,-1.37564063e+01,-1.19564091e+01,-1.19564091e+01
4.22156381e-07,-1.37519212e+01,-1.37519198e+01,-1.19519212e+01,-1.19519212e+01
4.22335102e-07,-1.37391825e+01,-1.37391797e+01,-1.19391825e+01,-1.19391825e+01
4.22692544e-07,-1.37061832e+01,-1.37061818e+01,-1.19061832e+01,-1.19061832e+01
4.23407427e-07,-1.36251265e+01,-1.36251237e+01,-1.18251265e+01,-1.18251265e+01
4.24407427e-07,-1.34970050e+01,-1.34970036e+01,-1.16970050e+01,-1.16970050e+01
4.25407427e-07,-1.33615158e+01,-1.33615130e+01,-1.15615158e+01,-1.15615158e+01
4.26000000e-07,-1.32799296e+01,-1.32799281e+01,-1.14799296e+01,-1.14799296e+01
4.26054485e-07,-1.32796268e+01,-1.32804686e+01,-1.15776999e+01,-1.14796268e+01
4.26102299e-07,-1.32796531e+01,-1.32804832e+01,-1.16637911e+01,-1.14796531e+01
4.26197927e-07,-1.32803210e+01,-1.32802505e+01,-1.18365890e+01,-1.14803210e+01
4.26389182e-07,-1.33005148e+01,-1.32820324e+01,-1.22010428e+01,-1.15005148e+01
4.26443516e-07,-1.33291143e+01,-1.32911355e+01,-1.23274431e+01,-1.15291143e+01
4.26497850e-07,-1.34440159e+01,-1.33620030e+01,-1.25401454e+01,-1.16440159e+01
4.26543623e-07,-1.35235281e+01,-1.32736333e+01,-1.27020489e+01,-1.17235281e+01
4.26552867e-07,-1.35308586e+01,-1.31897136e+01,-1.27260197e+01,-1.17308586e+01
4.26559232e-07,-1.35632478e+01,-1.31443468e+01,-1.27698650e+01,-1.17632478e+01
4.26564915e-07,-1.35968240e+01,-1.30976810e+01,-1.28136713e+01,-1.17968240e+01
4.26570599e-07,-1.36317392e+01,-1.30468594e+01,-1.28588168e+01,-1.18317392e+01
4.26581966e-07,-1.37132866e+01,-1.29298490e+01,-1.29608245e+01,-1.19132866e+01
4.26593332e-07,-1.38015296e+01,-1.27932400e+01,-1.30695279e+01,-1.20015296e+01
4.26604699e-07,-1.38885747e+01,-1.26531662e+01,-1.31770333e+01,-1.20885747e+01
4.26607938e-07,-1.39277704e+01,-1.26337910e+01,-1.32220584e+01,-1.21277704e+01
4.26611176e-07,-1.39756403e+01,-1.26276891e+01,-1.32757578e+01,-1.21756403e+01
4.26617654e-07,-1.40534184e+01,-1.26192398e+01,-1.33651947e+01,-1.22534184e+01
4.26624131e-07,-1.41076628e+01,-1.26121579e+01,-1.34310979e+01,-1.23076628e+01
4.26630608e-07,-1.41365595e+01,-1.25945783e+01,-1.34716535e+01,-1.23365595e+01
4.26637085e-07,-1.41521264e+01,-1.25724039e+01,-1.34988792e+01,-1.23521264e+01
4.26650039e-07,-1.41566234e+01,-1.25178435e+01,-1.35266938e+01,-1.23566234e+01
4.26675948e-07,-1.41098106e+01,-1.23953250e+01,-1.35265164e+01,-1.23098106e+01
4.26727765e-07,-1.39093415e+01,-1.21364795e+01,-1.34193178e+01,-1.21093415e+01
4.26779582e-07,-1.36654798e+01,-1.18842531e+01,-1.32687267e+01,-1.18654798e+01
4.26831399e-07,-1.34040700e+01,-1.16200795e+01,-1.31005875e+01,-1.16040700e+01
4.26883216e-07,-1.31355919e+01,-1.13500160e+01,-1.29253799e+01,-1.13355919e+01
4.26986850e-07,-1.25829931e+01,-1.07954161e+01,-1.25593223e+01,-1.07829931e+01
4.27000000e-07,-1.25131123e+01,-1.07253937e+01,-1.25131123e+01,-1.07131123e+01
4.27013150e-07,-1.25134375e+01,-1.07189923e+01,-1.25134375e+01,-1.07134375e+01
4.27039451e-07,-1.25059403e+01,-1.07075664e+01,-1.25059403e+01,-1.07059403e+01
4.27065752e-07,-1.24966408e+01,-1.06964705e+01,-1.24966408e+01,-1.06966408e+01
4.27118354e-07,-1.24746462e+01,-1.06747283e+01,-1.24746462e+01,-1.06746462e+01
4.27223558e-07,-1.24312209e+01,-1.06311648e+01,-1.24312209e+01,-1.06312209e+01
4.27328761e-07,-1.23882402e+01,-1.05882809e+01,-1.23882402e+01,-1.05882402e+01
4.27539169e-07,-1.23034287e+01,-1.05033955e+01,-1.23034287e+01,-1.05034287e+01
4.27959983e-07,-1.21352646e+01,-1.03352953e+01,-1.21352646e+01,-1.03352646e+01
4.28801612e-07,-1.18021214e+01,-1.00020922e+01,-1.18021214e+01,-1.00021214e+01
4.29801612e-07,-1.14084151e+01,-9.60844340e+00,-1.14084151e+01,-9.60841511e+00
4.30801612e-07,-1.10158378e+01,-9.21581073e+00,-1.10158378e+01,-9.21583778e+00
4.31000000e-07,-1.09379823e+01,-9.13800521e+00,-1.09379823e+01,-9.13798234e+00
4.31049556e-07,-1.09394566e+01,-9.12868002e+00,-1.08502567e+01,-9.13945661e+00
4.31092159e-07,-1.09350442e+01,-9.12212233e+00,-1.07691587e+01,-9.13504418e+00
4.31134762e-07,-1.09314081e+01,-9.11714086e+00,-1.06888371e+01,-9.13140811e+00
4.31219968e-07,-1.09257208e+01,-9.10947248e+00,-1.05297788e+01,-9.12572085e+00
4.31262571e-07,-1.09229660e+01,-9.10643763e+00,-1.04503384e+01,-9.12296595e+00
4.31347777e-07,-1.09228509e+01,-9.13951450e+00,-1.02968523e+01,-9.12285085e+00
4.31359335e-07,-1.09250115e+01,-9.15520022e+00,-1.02782081e+01,-9.12501151e+00
4.31382452e-07,-1.09344649e+01,-9.20682194e+00,-1.02460518e+01,-9.13446488e+00
4.31383864e-07,-1.09350230e+01,-9.21103026e+00,-1.02440675e+01,-9.13502298e+00
4.31386689e-07,-1.09345183e+01,-9.21810373e+00,-1.02384780e+01,-9.13451833e+00
4.31392339e-07,-1.09333689e+01,-9.23376069e+00,-1.02271589e+01,-9.13336895e+00
4.31397989e-07,-1.09297786e+01,-9.24934616e+00,-1.02133989e+01,-9.12977865e+00
4.31409288e-07,-1.09172715e+01,-9.28353543e+00,-1.01805524e+01,-9.11727146e+00
4.31422218e-07,-1.09086482e+01,-9.35119785e+00,-1.01486553e+01,-9.10864825e+00
4.31433855e-07,-1.08799150e+01,-9.42165938e+00,-1.00989755e+01,-9.07991502e+00
4.31443905e-07,-1.08514827e+01,-9.51798830e+00,-1.00524533e+01,-9.05148273e+00
4.31446166e-07,-1.08496050e+01,-9.54800539e+00,-1.00465054e+01,-9.04960501e+00
4.31448428e-07,-1.08492371e+01,-9.58058874e+00,-1.00420673e+01,-9.04923712e+00
4.31452950e-07,-1.08483273e+01,-9.64986050e+00,-1.00330170e+01,-9.04832732e+00
4.31461995e-07,-1.08319330e+01,-9.79131236e+00,-1.00003418e+01,-9.03193299e+00
4.31471040e-07,-1.08095792e+01,-9.94848145e+00,-9.96170717e+00,-9.00957923e+00
4.31480085e-07,-1.07843372e+01,-1.01191749e+01,-9.92018427e+00,-8.98433722e+00
4.31498175e-07,-1.07482681e+01,-1.04671144e+01,-9.85155336e+00,-8.94826808e+00
4.31504953e-07,-1.07414337e+01,-1.05568626e+01,-9.83251829e+00,-8.94143372e+00
4.31511731e-07,-1.07577796e+01,-1.06266748e+01,-9.83666351e+00,-8.95777964e+00
4.31517146e-07,-1.07766820e+01,-1.06707183e+01,-9.84581866e+00,-8.97668197e+00
4.31522561e-07,-1.07975314e+01,-1.07098961e+01,-9.85692089e+00,-8.99753138e+00
4.31533392e-07,-1.08447138e+01,-1.07744666e+01,-9.88460898e+00,-9.04471382e+00
4.31555052e-07,-1.09742069e+01,-1.09217858e+01,-9.97511334e+00,-9.17420689e+00
4.31574546e-07,-1.11067277e+01,-1.10656443e+01,-1.00725443e+01,-9.30672772e+00
4.31613535e-07,-1.13965832e+01,-1.13702618e+01,-1.02922201e+01,-9.59658317e+00
4.31652524e-07,-1.17003070e+01,-1.16831101e+01,-1.05257643e+01,-9.90030703e+00
4.31730501e-07,-1.23342104e+01,-1.23270258e+01,-1.10193083e+01,-1.05342104e+01
4.31886456e-07,-1.36485005e+01,-1.36474077e+01,-1.20528798e+01,-1.18485005e+01
4.32000000e-07,-1.46141774e+01,-1.46132818e+01,-1.28141774e+01,-1.28141774e+01
4.32015595e-07,-1.46138878e+01,-1.46138293e+01,-1.28138878e+01,-1.28138878e+01
4.32046786e-07,-1.46128647e+01,-1.46128607e+01,-1.28128647e+01,-1.28128647e+01
4.32109168e-07,-1.46098178e+01,-1.46098174e+01,-1.28098178e+01,-1.28098178e+01
4.32233932e-07,-1.46016958e+01,-1.46016920e+01,-1.28016958e+01,-1.28016958e+01
4.32483460e-07,-1.45813921e+01,-1.45813916e+01,-1.27813921e+01,-1.27813921e+01
4.32982515e-07,-1.45326725e+01,-1.45326687e+01,-1.27326725e+01,-1.27326725e+01
4.33980626e-07,-1.44189788e+01,-1.44189783e+01,-1.26189788e+01,-1.26189788e+01
4.34980626e-07,-1.42969166e+01,-1.42969129e+01,-1.24969166e+01,-1.24969166e+01
